,RTL_STORE_CD,RTL_FIPS_COUNTY_DSC,RTL_PREMISE_TYPE_CD,RTL_CHANNEL_DSC,RTL_SUBCHANNEL_DSC,RTL_BEER_FLAG,RTL_LIQUOR_FLG,BEERTYPE
1145,107284168,SALT LAKE,ON,DINING,QUICK SERVICE RESTAURANT,Y,N,LowPoint
1146,107294102,SANPETE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1147,200464325,WASHINGTON,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1148,200329199,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1149,201538341,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1150,200300014,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1151,107484978,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1152,200626953,SALT LAKE,OFF,EXTENDED MASTER OFF-PREMISE,OTHER OFF-PREMISE,N,N,LowPoint
1153,401674334,UTAH,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
1154,107468019,WEBER,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1155,201690101,WASHINGTON,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1156,300910069,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1157,101437016,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1158,100685656,UTAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1159,105600989,DAVIS,ON,RECREATION,GOLF/COUNTRY CLUB,Y,N,LowPoint
1160,201676377,WEBER,ON,LODGING,RESORT/CONVENTION,Y,Y,LowPoint
1161,201729237,SUMMIT,ON,LODGING,LUXURY LODGING,Y,Y,LowPoint
1162,101608483,WASATCH,ON,LODGING,RESORT/CONVENTION,Y,Y,LowPoint
1163,100653370,WEBER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1164,103308862,WASHINGTON,ON,LODGING,FULL SERVICE LODGING,Y,Y,LowPoint
1165,101441129,SALT LAKE,OFF,GROCERY,SUPERETTE,Y,N,LowPoint
1166,100506813,DAVIS,OFF,GROCERY,SUPERCENTER,Y,N,LowPoint
1167,101529790,UTAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1168,100500518,SUMMIT,OFF,DRUG,CONVENTIONAL DRUG,Y,N,LowPoint
1169,101958284,GARFIELD,ON,LODGING,RESORT/CONVENTION,Y,N,LowPoint
1170,100301250,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1171,102620464,SUMMIT,ON,DINING,CASUAL DINING,Y,N,LowPoint
1172,100140203,UINTAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1173,101869854,SALT LAKE,OFF,GROCERY,SUPERMARKET-NATURAL/GOURMET FOODS,Y,N,LowPoint
1174,105603249,SALT LAKE,ON,DINING,CASUAL DINING,Y,N,LowPoint
1175,101906092,IRON,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1176,101415045,SALT LAKE,OFF,LIQUOR,CONVENTIONAL LIQUOR,Y,Y,NonLowPoint
1177,100329191,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1178,101937780,WEBER,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1179,102054861,MILLARD,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1180,102956140,WASHINGTON,OFF,DRUG,CONVENTIONAL DRUG,Y,N,LowPoint
1181,101692144,UTAH,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1182,100649965,MILLARD,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1183,105603756,WASHINGTON,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1184,101925337,DAVIS,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1185,105599962,TOOELE,ON,RECREATION,PRIVATE CLUB,Y,Y,LowPoint
1186,100416486,WEBER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1187,100111845,SALT LAKE,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
1188,105611181,SALT LAKE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1189,100506954,SUMMIT,OFF,GROCERY,SUPERCENTER,Y,N,LowPoint
1190,205624941,GRAND,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
1191,105544586,SALT LAKE,ON,LODGING,FULL SERVICE LODGING,Y,Y,LowPoint
1192,102059126,DAVIS,OFF,GROCERY,SUPERCENTER,Y,N,LowPoint
1193,202274112,DUCHESNE,ON,DINING,CASUAL DINING,Y,N,LowPoint
1194,107249019,SALT LAKE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1195,200756953,CACHE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1196,200274722,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1197,200691240,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1198,107466266,UTAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1199,200690782,DAVIS,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1200,107454777,WASHINGTON,ON,LODGING,FULL SERVICE LODGING,Y,Y,LowPoint
1201,205624012,SALT LAKE,ON,BAR/NIGHTCLUB,SPORTS BAR,Y,Y,LowPoint
1202,107494130,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1203,107030390,DAVIS,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1204,107499608,UTAH,OFF,GROCERY,SUPERCENTER,N,N,LowPoint
1205,107360233,SALT LAKE,ON,EXTENDED MASTER ON-PREMISE,RESTAURANT NA,N,N,LowPoint
1206,207356084,SUMMIT,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
1207,103891101,SALT LAKE,ON,DINING,CASUAL DINING,Y,N,LowPoint
1208,101673096,SALT LAKE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1209,101972646,DAVIS,ON,CATERER,BANQUET HALL,Y,Y,LowPoint
1210,100490116,SALT LAKE,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
1211,105617874,SALT LAKE,ON,BAR/NIGHTCLUB,CASUAL NIGHTCLUB,Y,Y,LowPoint
1212,100635631,CACHE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1213,100447936,UTAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1214,101608486,WEBER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1215,101608579,TOOELE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1216,102146472,WASHINGTON,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1217,107007729,SALT LAKE,ON,DINING,POLISHED CASUAL,Y,Y,LowPoint
1218,101689138,DUCHESNE,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
1219,105617217,WEBER,ON,BAR/NIGHTCLUB,CASUAL NIGHTCLUB,Y,Y,LowPoint
1220,201917115,SUMMIT,ON,EXTENDED MASTER ON-PREMISE,OTHER ON-PREMISE,N,N,LowPoint
1221,201647921,TOOELE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1222,101941562,SALT LAKE,OFF,GROCERY,SUPERCENTER,Y,N,LowPoint
1223,105598920,KANE,ON,DINING,CASUAL DINING,Y,N,LowPoint
1224,100699243,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1225,105619761,SALT LAKE,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
1226,205629263,SALT LAKE,OFF,MILITARY OFF-PREMISE,MILITARY EXCHANGE,Y,Y,NonLowPoint
1227,105600543,WEBER,ON,RECREATION,PRIVATE CLUB,Y,Y,LowPoint
1228,101553944,UTAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1229,101440175,WASHINGTON,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1230,100572518,SUMMIT,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
1231,101545626,UTAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1232,101673755,UTAH,ON,BAR/NIGHTCLUB,CASUAL NIGHTCLUB,Y,Y,LowPoint
1233,105624820,CACHE,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
1234,105596440,DAVIS,ON,DINING,FAST CASUAL,Y,N,LowPoint
1235,103676460,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1236,101612390,WASHINGTON,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1237,100317149,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1238,101435172,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1239,101916389,DAVIS,OFF,EXTENDED MASTER OFF-PREMISE,MEAT/FISH/FRUIT/BAKERY,N,N,LowPoint
1240,105528663,SALT LAKE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1241,107181381,SALT LAKE,OFF,GROCERY,SUPERCENTER,Y,N,LowPoint
1242,103706348,UTAH,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1243,101434703,UTAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1244,107367303,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1245,201439177,IRON,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1246,107529397,SALT LAKE,ON,DINING,QUICK SERVICE RESTAURANT,Y,N,LowPoint
1247,100634898,KANE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1248,201578946,SUMMIT,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
1249,107525790,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1250,101753291,SALT LAKE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1251,200636511,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1252,103882302,SALT LAKE,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
1253,100910692,DAVIS,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
1254,100920448,DAVIS,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
1255,101955223,WAYNE,OFF,GROCERY,SUPERETTE,Y,N,LowPoint
1256,107461305,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1257,105614644,WEBER,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1258,100582792,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1259,101490276,WASHINGTON,OFF,GROCERY,SUPERETTE,Y,N,LowPoint
1260,100111841,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1261,101619330,GRAND,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1262,101433977,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1263,105603701,WEBER,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1264,100111922,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1265,205614708,SALT LAKE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1266,101906700,WEBER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1267,200693923,WASHINGTON,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1268,101490708,WEBER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1269,105626553,SALT LAKE,ON,BAR/NIGHTCLUB,ADULT ENTERTAINMENT,Y,Y,LowPoint
1270,105610608,WEBER,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,N,LowPoint
1271,100140154,BOX ELDER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1272,105617998,SALT LAKE,ON,RECREATION,PRIVATE CLUB,Y,Y,LowPoint
1273,105605598,SUMMIT,OFF,EXTENDED MASTER OFF-PREMISE,OTHER OFF-PREMISE,N,N,LowPoint
1274,101474143,TOOELE,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
1275,100685694,JUAB,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1276,101901042,DAVIS,OFF,MILITARY OFF-PREMISE,MILITARY CONVENIENCE STORE,Y,Y,NonLowPoint
1277,105625173,SALT LAKE,ON,RECREATION,BILLIARD/BOWLING/ARCADE,Y,Y,LowPoint
1278,100515270,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1279,103091358,UTAH,OFF,GROCERY,SUPERETTE,Y,N,LowPoint
1280,100744173,SEVIER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1281,201966380,WEBER,ON,EXTENDED MASTER ON-PREMISE,RESTAURANT NA,N,N,LowPoint
1282,201676358,IRON,ON,DINING,CASUAL DINING,Y,N,LowPoint
1283,105599849,SALT LAKE,ON,RECREATION,PRIVATE CLUB,Y,Y,LowPoint
1284,100685707,WASHINGTON,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1285,105628114,DAGGETT,ON,LODGING,FULL SERVICE LODGING,Y,Y,LowPoint
1286,100649796,DAVIS,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1287,201673753,UTAH,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
1288,207021778,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1289,101437823,GRAND,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1290,100619474,WEBER,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
1291,107507056,SALT LAKE,ON,BAR/NIGHTCLUB,SPORTS BAR,Y,Y,LowPoint
1292,201529444,WEBER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1293,107250400,SALT LAKE,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
1294,107343623,IRON,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1295,107352565,SEVIER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1296,100301276,CACHE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1297,101490039,SALT LAKE,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
1298,105626641,WEBER,ON,BAR/NIGHTCLUB,CASUAL NIGHTCLUB,Y,Y,LowPoint
1299,103522512,CACHE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1300,100423423,SALT LAKE,OFF,DRUG,CONVENTIONAL DRUG,Y,N,LowPoint
1301,100756950,BOX ELDER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1302,200634109,WASHINGTON,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1303,305626977,WEBER,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1304,105613597,GARFIELD,ON,DINING,CASUAL DINING,Y,N,LowPoint
1305,105544469,DAVIS,ON,LODGING,FULL SERVICE LODGING,Y,Y,LowPoint
1306,102144545,SAN JUAN,OFF,EXTENDED MASTER OFF-PREMISE,TRADING POST,N,N,LowPoint
1307,101727041,SALT LAKE,ON,RECREATION,OTHER ENTERTAINMENT,Y,N,LowPoint
1308,101529785,SUMMIT,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1309,105620026,WEBER,ON,BAR/NIGHTCLUB,CASUAL NIGHTCLUB,Y,Y,LowPoint
1310,101630257,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1311,101745892,SALT LAKE,OFF,WHOLESALE CLUB,CONVENTIONAL CLUB,Y,N,LowPoint
1312,107392334,IRON,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1313,105613653,DAVIS,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1314,101725485,UTAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1315,102719275,WASHINGTON,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1316,107483221,UTAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1317,300634817,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1318,101919885,SALT LAKE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1319,100437529,UTAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1320,205608147,WASHINGTON,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1321,105609552,MILLARD,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1322,102220104,SALT LAKE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1323,100317173,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1324,101672502,SALT LAKE,ON,DINING,CASUAL DINING,Y,N,LowPoint
1325,101439998,WEBER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1326,100301296,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1327,100317151,UTAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1328,101784674,WASHINGTON,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1329,100868351,WEBER,OFF,GROCERY,SUPERCENTER,Y,N,LowPoint
1330,102602175,UTAH,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1331,105625907,GRAND,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1332,100301264,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1333,103916272,SAN JUAN,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1334,102227554,SALT LAKE,OFF,WHOLESALE CLUB,CONVENTIONAL CLUB,Y,N,LowPoint
1335,105544224,WASHINGTON,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1336,202455221,SALT LAKE,ON,DINING,CASUAL DINING,Y,N,LowPoint
1337,203763548,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1338,201529459,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1339,202318580,SUMMIT,ON,DINING,CASUAL DINING,Y,N,LowPoint
1340,107387430,SALT LAKE,NR,NON RETAIL,CLIENT INTERNAL,N,N,LowPoint
1341,301762783,UTAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1342,107477971,SALT LAKE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1343,105623775,MORGAN,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
1344,100635628,UTAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1345,101436740,DAVIS,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1346,101676357,WEBER,ON,RECREATION,GOLF/COUNTRY CLUB,Y,Y,LowPoint
1347,102437009,IRON,ON,DINING,CASUAL DINING,Y,N,LowPoint
1348,103751102,WASHINGTON,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
1349,101982233,GRAND,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1350,102037386,WASATCH,ON,LODGING,RESORT/CONVENTION,Y,Y,LowPoint
1351,101435363,MORGAN,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1352,101892842,IRON,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1353,102709975,UTAH,OFF,CIGARETTE OUTLET,CONVENTIONAL CIGARETTE OUTLET,Y,N,LowPoint
1354,101980247,CACHE,ON,RECREATION,GOLF/COUNTRY CLUB,Y,N,LowPoint
1355,101676349,SALT LAKE,ON,DINING,FAST CASUAL,Y,N,LowPoint
1356,100111725,TOOELE,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
1357,105600821,WASHINGTON,ON,RECREATION,GOLF/COUNTRY CLUB,Y,Y,LowPoint
1358,200925189,WASHINGTON,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1359,100516157,SALT LAKE,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
1360,103376048,SUMMIT,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1361,101916462,BEAVER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1362,107369143,UTAH,OFF,GROCERY,SUPERCENTER,Y,N,LowPoint
1363,107431064,SALT LAKE,ON,BAR/NIGHTCLUB,SPORTS BAR,Y,Y,LowPoint
1364,202146995,SALT LAKE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1365,107338082,SALT LAKE,OFF,DRUG,CONVENTIONAL DRUG,Y,N,LowPoint
1366,107180478,SALT LAKE,ON,BAR/NIGHTCLUB,SPORTS BAR,Y,Y,LowPoint
1367,100983948,DAVIS,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1368,205625034,SALT LAKE,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
1369,105544203,UTAH,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1370,100414460,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1371,102045792,BOX ELDER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1372,100756985,WAYNE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1373,200925192,WASHINGTON,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1374,101430756,DAVIS,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1375,101917064,SALT LAKE,OFF,EXTENDED MASTER OFF-PREMISE,ETHNIC MARKETS,N,N,LowPoint
1376,100330297,DAVIS,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1377,100140183,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1378,202066900,WASHINGTON,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1379,100187478,DAVIS,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1380,100756939,WEBER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1381,101619325,WEBER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1382,100685650,SUMMIT,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1383,101596615,UTAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1384,205627511,SUMMIT,ON,LODGING,FULL SERVICE LODGING,Y,Y,LowPoint
1385,200931753,SALT LAKE,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
1386,101840009,DAVIS,ON,MILITARY ON-PREMISE,MILITARY RECREATION,Y,Y,LowPoint
1387,100301224,UINTAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1388,103617307,WEBER,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1389,301879260,SALT LAKE,ON,BAR/NIGHTCLUB,CASUAL NIGHTCLUB,Y,Y,LowPoint
1390,205604901,SALT LAKE,OFF,EXTENDED MASTER OFF-PREMISE,ETHNIC MARKETS,N,N,LowPoint
1391,201953120,SALT LAKE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1392,200656556,WASHINGTON,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1393,107535260,KANE,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
1394,100756942,DAVIS,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1395,102244696,TOOELE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1396,205619518,DAVIS,ON,BAR/NIGHTCLUB,SPORTS BAR,Y,Y,LowPoint
1397,107519221,SALT LAKE,ON,DINING,CASUAL DINING,Y,N,LowPoint
1398,107495819,SALT LAKE,ON,EXTENDED MASTER ON-PREMISE,OTHER ON-PREMISE,N,N,LowPoint
1399,100314837,CACHE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1400,101432217,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1401,105604480,GARFIELD,ON,DINING,CASUAL DINING,Y,N,LowPoint
1402,103784653,DAVIS,OFF,DRUG,CONVENTIONAL DRUG,Y,N,LowPoint
1403,205617228,SALT LAKE,ON,BAR/NIGHTCLUB,CASUAL NIGHTCLUB,Y,Y,LowPoint
1404,100983941,TOOELE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1405,101675237,SALT LAKE,ON,RECREATION,OTHER ENTERTAINMENT,Y,N,LowPoint
1406,101690135,GRAND,ON,LODGING,RESORT/CONVENTION,Y,Y,LowPoint
