,RTL_STORE_CD,RTL_FIPS_COUNTY_DSC,RTL_PREMISE_TYPE_CD,RTL_CHANNEL_DSC,RTL_SUBCHANNEL_DSC,RTL_BEER_FLAG,RTL_LIQUOR_FLG,BEERTYPE
255,102061863,TULSA,OFF,GROCERY,SUPERCENTER,Y,N,LowPoint
256,101615435,TULSA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
257,100450294,GARFIELD,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
258,101939333,CUSTER,ON,RECREATION,GOLF/COUNTRY CLUB,Y,N,LowPoint
259,107097596,TULSA,OFF,EXTENDED MASTER OFF-PREMISE,RESIDENTIAL ADDRESS,N,N,LowPoint
260,100985401,CLEVELAND,OFF,GROCERY,SUPERCENTER,Y,N,LowPoint
261,101992693,OKLAHOMA,NR,DISTRIBUTOR/SUB-DISTRIBUTOR,DISTRIBUTOR/SUB-DISTRIBUTOR,N,N,NonLowPoint
262,101734592,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
263,100968905,GARVIN,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
264,207197744,TULSA,ON,DINING,FAST CASUAL,Y,N,LowPoint
265,101942869,OKLAHOMA,ON,BAR/NIGHTCLUB,CASUAL NIGHTCLUB,Y,N,LowPoint
266,101757106,CHEROKEE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
267,101531925,ATOKA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
268,100684879,GRADY,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
269,107515799,MUSKOGEE,ON,DINING,CASUAL DINING,Y,N,LowPoint
270,107403111,OKLAHOMA,ON,DINING,QUICK SERVICE RESTAURANT,Y,N,LowPoint
271,202209456,CLEVELAND,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
272,102053177,SEQUOYAH,ON,RECREATION,CASINO/GAMBLING,Y,N,LowPoint
273,101644559,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
274,200643925,MAYES,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
275,100316285,PAYNE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
276,100691459,KINGFISHER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
277,100673135,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
278,101652887,COMANCHE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
279,101534992,MCCLAIN,ON,RECREATION,CASINO/GAMBLING,Y,Y,LowPoint
280,107352816,WOODWARD,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
281,200954165,CANADIAN,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
282,101712849,ADAIR,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
283,101532900,MCCLAIN,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
284,100969495,STEPHENS,OFF,DRUG,CONVENTIONAL DRUG,Y,N,LowPoint
285,107349440,COMANCHE,OFF,DRUG,CONVENTIONAL DRUG,Y,N,LowPoint
286,101434104,JACKSON,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
287,100754444,OTTAWA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
288,101525581,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
289,100289683,LINCOLN,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
290,101930459,SEMINOLE,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,N,LowPoint
291,101830584,MCCURTAIN,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
292,100098644,OKMULGEE,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
293,100657081,PAWNEE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
294,100986154,CARTER,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
295,100653935,CARTER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
296,102229648,HASKELL,OFF,GROCERY,SUPERCENTER,Y,N,LowPoint
297,107327381,MCCURTAIN,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
298,200146624,MARSHALL,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
299,101811569,HASKELL,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
300,102492185,TULSA,ON,DINING,CASUAL DINING,Y,Y,LowPoint
301,107244234,ROGERS,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
302,100387167,PAYNE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
303,200699527,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
304,107455158,LOVE,ON,DINING,CASUAL DINING,Y,N,LowPoint
305,100208554,TULSA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
306,207305811,CHOCTAW,ON,BAR/NIGHTCLUB,SPORTS BAR,Y,Y,LowPoint
307,107372407,TULSA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
308,107312837,TULSA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
309,100681765,CLEVELAND,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
310,101941992,MARSHALL,ON,LODGING,RESORT/CONVENTION,Y,N,LowPoint
311,100344438,COMANCHE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
312,203984849,HUGHES,ON,DINING,CASUAL DINING,Y,Y,LowPoint
313,101432912,KAY,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
314,101478004,MCINTOSH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
315,100096766,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
316,101544597,CLEVELAND,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
317,107413747,OKLAHOMA,ON,EXTENDED MASTER ON-PREMISE,WINERIES/VINEYARDS,N,N,LowPoint
318,101840587,CLEVELAND,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
319,100632477,CANADIAN,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
320,104007317,POTTAWATOMIE,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
321,201766108,TULSA,ON,DINING,FAST CASUAL,Y,N,LowPoint
322,100447008,MAYES,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
323,107379495,CLEVELAND,ON,DINING,CASUAL DINING,Y,N,LowPoint
324,201941526,KINGFISHER,ON,DINING,CASUAL DINING,Y,N,LowPoint
325,101793081,CLEVELAND,ON,DINING,CASUAL DINING,Y,Y,LowPoint
326,107487363,CLEVELAND,OFF,CONVENIENCE STORE,GAS STATION/KIOSK,Y,N,LowPoint
327,101439016,CANADIAN,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
328,100638980,CARTER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
329,100166326,CUSTER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
330,202255066,OKLAHOMA,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
331,100950468,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
332,100221093,MURRAY,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
333,100455478,COMANCHE,OFF,GROCERY,SUPERCENTER,Y,N,LowPoint
334,101906830,CLEVELAND,ON,BAR/NIGHTCLUB,SPORTS BAR,Y,Y,LowPoint
335,101541958,PONTOTOC,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
336,100145353,JACKSON,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
337,103738259,MARSHALL,ON,RECREATION,CASINO/GAMBLING,Y,Y,LowPoint
338,101441328,MCCLAIN,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
339,107039548,SEQUOYAH,ON,EXTENDED MASTER ON-PREMISE,RESTAURANT NA,N,N,LowPoint
340,103950818,CANADIAN,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
341,107171144,TULSA,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
342,102907768,KAY,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
343,102119148,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
344,100323140,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
345,101914314,OKLAHOMA,OFF,DRUG,CONVENTIONAL DRUG,Y,N,LowPoint
346,301734575,OKLAHOMA,OFF,GROCERY,SUPERETTE,Y,N,LowPoint
347,107266747,CANADIAN,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
348,100267981,MCCURTAIN,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
349,202153989,WOODWARD,ON,DINING,CASUAL DINING,Y,Y,LowPoint
350,201910310,KIOWA,OFF,GROCERY,SUPERETTE,Y,N,LowPoint
351,100684876,CADDO,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
352,101852791,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
353,100419642,CARTER,OFF,GROCERY,SUPERCENTER,Y,N,LowPoint
354,100096728,GRADY,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
355,101939162,TULSA,ON,RECREATION,GOLF/COUNTRY CLUB,Y,N,LowPoint
356,100554015,TILLMAN,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
357,100515279,KAY,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
358,100681835,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
359,201936686,CADDO,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
360,101938357,OKLAHOMA,ON,DINING,CASUAL DINING,Y,Y,LowPoint
361,100208552,TULSA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
362,102201027,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
363,107414605,OKLAHOMA,ON,DINING,FAST CASUAL,Y,Y,LowPoint
364,101825074,CADDO,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
365,301930523,CANADIAN,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
366,102866889,MARSHALL,OFF,EXTENDED MASTER OFF-PREMISE,MARINA,N,N,LowPoint
367,103907852,ELLIS,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
368,100711331,TULSA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
369,100296212,CANADIAN,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
370,100447950,MAYES,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
371,200653918,OSAGE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
372,101631404,OSAGE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
373,107275720,OKLAHOMA,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
374,201946357,COMANCHE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
375,200673220,OSAGE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
376,101936668,COMANCHE,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,N,LowPoint
377,101947701,OKLAHOMA,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
378,101945379,COMANCHE,ON,DINING,CASUAL DINING,Y,N,LowPoint
379,100616891,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
380,100447416,CUSTER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
381,100647569,MAYES,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
382,107520666,MCINTOSH,ON,BAR/NIGHTCLUB,SPORTS BAR,Y,Y,LowPoint
383,100451036,WASHITA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
384,101806128,GRADY,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
385,101522941,LOGAN,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
386,201915841,TULSA,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
387,100329179,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
388,100448436,GARVIN,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
389,100754352,CARTER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
390,100096880,GARVIN,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
391,100097816,WOODWARD,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
392,100447436,CHEROKEE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
393,107372409,CANADIAN,ON,DINING,FAST CASUAL,Y,N,LowPoint
394,101823307,MCCURTAIN,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
395,101954318,MAYES,ON,RECREATION,OTHER ENTERTAINMENT,Y,N,LowPoint
396,101644546,MUSKOGEE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
397,103828548,TULSA,OFF,DRUG,CONVENTIONAL DRUG,Y,N,LowPoint
398,200681827,KAY,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
399,100658743,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
400,201936767,MUSKOGEE,ON,BAR/NIGHTCLUB,CASUAL NIGHTCLUB,Y,Y,LowPoint
401,103641718,TULSA,OFF,GROCERY,SUPERCENTER,Y,N,LowPoint
402,207229955,KIOWA,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
403,201712973,GRADY,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
404,101799670,WAGONER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
405,107444363,TULSA,ON,DINING,CASUAL DINING,Y,N,LowPoint
406,107413629,CLEVELAND,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
407,100098850,OKFUSKEE,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
408,100387086,SEMINOLE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
409,103615924,TULSA,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
410,100741964,COMANCHE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
411,101437942,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
412,103806063,BECKHAM,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
413,101823328,PONTOTOC,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
414,201734590,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
415,200302444,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
416,200553967,WOODS,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
417,101644543,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
418,102237734,OKLAHOMA,OFF,EXTENDED MASTER OFF-PREMISE,ETHNIC MARKETS,N,N,LowPoint
419,103748141,LE FLORE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
420,101942963,MCINTOSH,OFF,EXTENDED MASTER OFF-PREMISE,MARINA,N,N,LowPoint
421,100681818,COAL,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
422,100146614,PAWNEE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
423,101823189,HASKELL,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
424,107482931,OKLAHOMA,ON,RECREATION,OTHER ENTERTAINMENT,Y,Y,LowPoint
425,200098637,OKMULGEE,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
426,101971796,CARTER,ON,DINING,CASUAL DINING,Y,Y,LowPoint
427,100449835,BRYAN,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
428,100208514,TULSA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
429,107181303,BRYAN,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
430,100307640,TULSA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
431,100684926,MARSHALL,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
432,101925608,CUSTER,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
433,102168222,SEQUOYAH,ON,DINING,CASUAL DINING,Y,N,LowPoint
434,201917552,CLEVELAND,ON,RECREATION,OTHER ENTERTAINMENT,Y,Y,LowPoint
435,107522554,CARTER,ON,LODGING,FULL SERVICE LODGING,Y,Y,LowPoint
436,103576320,TULSA,ON,RECREATION,CASINO/GAMBLING,Y,Y,LowPoint
437,102013646,MCCLAIN,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
438,100949949,TILLMAN,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
439,102266336,OKLAHOMA,ON,DINING,CASUAL DINING,Y,N,LowPoint
440,200685045,OTTAWA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
441,101942377,MARSHALL,ON,LODGING,RESORT/CONVENTION,Y,N,LowPoint
442,101757546,TULSA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
443,102250721,CLEVELAND,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
444,101960439,OKLAHOMA,ON,DINING,CASUAL DINING,Y,Y,LowPoint
445,100318497,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
446,100575402,SEQUOYAH,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
447,103609346,TULSA,OFF,EXTENDED MASTER OFF-PREMISE,GIFT/VARIETY,N,N,LowPoint
448,202351259,SEQUOYAH,ON,DINING,CASUAL DINING,Y,N,LowPoint
449,102042114,CANADIAN,ON,DINING,CASUAL DINING,Y,Y,LowPoint
450,100097748,GARFIELD,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
451,300473570,GRADY,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
452,100742080,COMANCHE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
453,100345109,CRAIG,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
454,100681862,OTTAWA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
455,101712917,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
456,202118880,PAYNE,ON,DINING,CASUAL DINING,Y,N,LowPoint
457,200741956,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
458,100681873,HARMON,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
459,100967504,MCINTOSH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
460,101955332,SEQUOYAH,ON,DINING,CASUAL DINING,Y,N,LowPoint
461,100096839,CLEVELAND,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
462,100576381,OKLAHOMA,OFF,DRUG,CONVENTIONAL DRUG,Y,N,LowPoint
463,100096733,GRADY,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
464,101953529,DELAWARE,ON,DINING,CASUAL DINING,Y,N,LowPoint
465,100616865,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
466,201534989,COMANCHE,OFF,CIGARETTE OUTLET,CONVENTIONAL CIGARETTE OUTLET,Y,N,LowPoint
467,101478565,OKLAHOMA,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
468,107387670,BRYAN,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
469,100299828,POTTAWATOMIE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
470,101430130,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
471,201632795,ATOKA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
472,100377959,OKMULGEE,OFF,MASS MERCHANDISER,CONVENTIONAL MASS MERCH,Y,N,LowPoint
473,100486752,TULSA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
474,101582776,OKLAHOMA,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
475,207369091,OKFUSKEE,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
476,107089163,PONTOTOC,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
477,101820199,BRYAN,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
478,201770314,OKLAHOMA,ON,DINING,FAST CASUAL,Y,Y,LowPoint
479,201930385,BRYAN,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
480,101544525,COMANCHE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
481,200316330,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
482,107403715,DELAWARE,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
483,107487839,LOGAN,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
484,100208183,SEQUOYAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
485,102050653,PONTOTOC,ON,DINING,FAST CASUAL,Y,N,LowPoint
486,100481091,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
487,100681758,POTTAWATOMIE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
488,100673239,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
489,100962130,ROGERS,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
490,101955055,PAYNE,ON,RECREATION,BILLIARD/BOWLING/ARCADE,Y,N,LowPoint
491,101743009,CRAIG,OFF,GROCERY,SUPERCENTER,Y,N,LowPoint
492,102049589,TULSA,ON,RECREATION,BILLIARD/BOWLING/ARCADE,Y,N,LowPoint
493,103576542,SEQUOYAH,ON,EXTENDED MASTER ON-PREMISE,COFFEE/TEA SHOP,N,N,LowPoint
494,101438514,CREEK,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
495,101657162,DELAWARE,OFF,LIQUOR,BEER SPECIALTY STORE,Y,N,LowPoint
496,300982898,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
497,101490942,OKLAHOMA,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
498,100097618,JACKSON,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
499,101873999,CLEVELAND,OFF,DRUG,CONVENTIONAL DRUG,Y,N,LowPoint
500,107368269,MUSKOGEE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
501,301440093,MURRAY,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
502,107455444,CLEVELAND,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
503,201942925,TULSA,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
504,100208499,TULSA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
505,107440907,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
506,100868590,CREEK,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
507,100272961,KIOWA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
508,101916924,TULSA,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
509,201941260,CADDO,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,N,LowPoint
510,200096888,MCCLAIN,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
511,100473687,BRYAN,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
